Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
7.0,5.0,2.0,36,2.0,0.018333333,0.024900794,0.0,0.0,6,3,3,1,2,2,False,False
0.0,0.0,0.0,17,0.0,0.0,0.0037037040000000004,0.0,0.0,7,2,10,1,2,2,False,False
1.0,0.0,0.0,35,0.0,0.005405405,0.014414413999999999,0.0,0.0,1,3,2,1,3,2,False,False
0.0,0.0,0.0,24,1.0,0.0,0.017391304,5.0,0.0,9,2,2,3,2,2,False,True
0.0,0.0,0.0,13,0.0,0.030769231,0.049230769,0.0,0.0,6,2,2,1,13,2,False,False
0.0,0.0,0.0,11,0.0,0.018181818,0.046060606,0.0,0.6,6,1,1,3,3,2,False,False
0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,6,2,2,5,13,2,False,False
1.0,0.0,0.0,23,0.0,0.0074074069999999995,0.024074073999999997,0.0,0.0,5,1,2,7,8,2,False,False
0.0,0.0,0.0,30,0.0,0.0,0.018965517,0.0,0.0,5,2,6,7,1,2,False,False
0.0,0.0,0.0,20,0.0,0.0,0.004761905,0.0,0.0,0,2,2,8,1,2,True,False
0.0,2.0,0.0,16,0.0,0.025,0.03125,0.0,0.0,5,1,2,1,2,2,False,False
0.0,0.0,0.0,8,0.0,0.05,0.083333333,0.0,0.0,6,2,2,4,1,2,False,False
0.0,0.0,0.0,19,0.0,0.0,0.029824561,0.0,0.0,7,1,1,3,3,2,True,False
5.0,0.0,0.0,16,1.0,0.0,0.041666667000000004,0.0,0.0,7,2,2,1,2,2,False,False
0.0,0.0,0.0,9,1.0,0.0,0.014285714,0.0,0.0,7,3,2,1,1,2,False,False
0.0,2.0,0.0,49,1.0,0.0,0.002040816,0.0,0.0,1,1,1,1,2,0,False,False
0.0,0.0,0.0,79,3.0,0.0025316460000000002,0.006439185,0.0,0.0,7,3,3,1,3,2,True,False
2.0,2.0,0.0,6,0.0,0.022222222000000003,0.055555556,0.0,0.0,6,3,2,8,3,2,False,False
1.0,0.0,0.0,30,0.0,0.006666666999999999,0.005925926,0.0,0.0,7,1,8,1,11,2,True,False
1.0,0.0,0.0,12,1.0,0.0,0.011764706000000002,0.0,0.0,5,2,2,1,2,0,False,False
0.0,0.0,0.0,63,2.0,0.003174603,0.006349206,1.0,0.0,7,2,2,1,1,2,False,True
2.0,5.0,7.0,9,0.0,0.0,0.017647059,0.0,0.0,1,1,1,1,2,2,False,False
1.0,5.0,3.0,129,7.0,0.001550388,0.016137507,0.0,0.0,1,2,2,6,2,2,False,False
2.0,0.0,0.0,15,0.0,0.005263158,0.01754386,0.0,0.0,1,1,1,2,10,2,False,False
0.0,0.0,0.0,27,1.0,0.021428571,0.067857143,0.0,0.0,6,4,1,3,3,2,False,False
2.0,0.0,0.0,4,0.0,0.0,0.028571429,0.0,0.0,5,2,2,1,1,2,False,False
1.0,5.0,0.0,23,2.0,0.0,0.012307692,0.0,0.0,6,3,2,1,4,2,False,False
0.0,0.0,0.0,16,0.0,0.038095238,0.05991342,0.0,0.0,8,1,1,6,5,2,True,False
0.0,0.0,0.0,4,0.0,0.0,0.05,0.0,0.0,7,3,2,6,1,2,False,False
2.0,0.0,0.0,7,0.0,0.0,0.0125,0.0,0.0,6,3,2,4,1,2,False,False
0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,5,3,2,1,3,2,True,False
0.0,0.0,0.0,4,0.0,0.05,0.075,0.0,0.0,5,3,2,1,1,2,False,False
0.0,0.0,0.0,29,1.0,0.013793103000000001,0.017471264,0.0,0.0,1,1,1,1,3,2,True,False
0.0,0.0,0.0,42,3.0,0.02195122,0.040859466000000004,0.0,0.0,7,1,1,1,13,2,True,True
1.0,0.0,0.0,28,0.0,0.0034482759999999997,0.013793103000000001,0.0,0.0,7,2,2,1,1,2,True,False
5.0,0.0,0.0,54,2.0,0.0035087720000000003,0.012962963000000001,0.0,0.0,5,2,2,4,1,2,False,False
0.0,0.0,0.0,63,3.0,0.003174603,0.023129252000000003,0.0,0.0,7,2,2,4,2,2,True,False
0.0,0.0,0.0,53,2.0,0.023846153999999998,0.047628205,0.0,0.0,8,1,8,1,1,2,True,False
0.0,0.0,0.0,5,0.0,0.02,0.12,0.0,0.0,5,3,2,1,10,2,True,False
2.0,0.0,0.0,9,0.0,0.0,0.005555556,0.0,0.0,7,1,1,1,2,0,False,False
0.0,0.0,0.0,13,0.0,0.0,0.016666667,0.0,0.0,5,1,1,1,2,0,False,False
0.0,0.0,0.0,64,4.0,0.003125,0.018958333,0.0,0.0,7,3,2,2,2,2,False,False
2.0,2.0,0.0,15,1.0,0.0,0.005882353000000001,0.0,0.0,9,3,2,1,5,2,True,False
0.0,0.0,0.0,9,0.0,0.0,0.053333333,0.0,0.0,7,1,1,9,2,2,False,False
2.0,0.0,0.0,42,1.0,0.0,0.008695652,0.0,0.0,5,2,2,1,2,0,False,False
1.0,5.0,0.0,13,0.0,0.0,0.014814815,0.0,0.0,9,2,2,1,2,2,False,False
0.0,0.0,0.0,10,0.0,0.083333333,0.09222222199999999,0.0,0.0,1,2,2,1,3,2,False,False
2.0,0.0,0.0,10,0.0,0.0,0.006666666999999999,0.0,0.0,1,2,2,2,1,2,False,False
4.0,5.0,0.0,24,0.0,0.008333333,0.020833333,0.0,0.0,6,2,2,1,2,2,False,False
2.0,5.0,0.0,16,3.0,0.0,0.016666667,0.0,0.0,7,3,2,3,2,2,False,False
0.0,0.0,0.0,11,1.0,0.0,0.02037037,0.0,0.8,6,3,2,6,14,2,False,False
1.0,0.0,0.0,60,5.0,0.014367816,0.016601512,0.0,0.6,6,3,2,2,4,2,False,False
0.0,0.0,0.0,2,0.0,0.0,0.05,0.0,0.0,5,3,2,1,1,2,False,False
0.0,0.0,0.0,141,4.0,0.0043165470000000004,0.018798093999999998,0.0,0.8,6,2,2,4,3,2,False,False
1.0,0.0,0.0,3,0.0,0.0,0.00952381,0.0,0.0,7,2,4,4,2,2,False,False
0.0,0.0,0.0,5,1.0,0.0,0.025,0.0,0.0,5,2,2,2,2,2,False,False
1.0,0.0,0.0,6,0.0,0.0,0.025,0.0,0.0,8,1,1,4,2,0,False,False
0.0,0.0,0.0,14,0.0,0.06428571400000001,0.085714286,0.0,0.6,6,2,2,2,3,2,False,False
0.0,2.0,0.0,36,1.0,0.032432432000000004,0.055225225,0.0,1.0,6,1,1,7,3,2,True,False
0.0,0.0,0.0,38,3.0,0.002105263,0.036549708,0.0,0.2,6,2,2,1,3,2,False,False
0.0,0.0,0.0,46,4.0,0.0,0.005555556,0.0,0.0,5,2,2,1,2,2,False,False
1.0,0.0,0.0,18,1.0,0.010526316,0.045438596,0.0,0.8,6,3,2,8,13,2,False,False
0.0,0.0,0.0,3,0.0,0.0,0.066666667,0.0,0.0,7,2,2,7,3,2,False,False
1.0,2.0,0.0,48,2.0,0.0,0.005788982,5.0,0.0,5,2,2,1,8,0,False,False
4.0,0.0,0.0,26,1.0,0.0,0.01127451,0.0,0.0,9,2,6,1,3,2,False,False
0.0,0.0,0.0,6,0.0,0.0,0.028571429,7.0,0.0,3,2,5,1,4,0,False,True
2.0,2.0,0.0,82,1.0,0.010714286000000002,0.01668402,0.0,0.0,6,3,2,7,2,2,False,False
0.0,0.0,0.0,24,2.0,0.034782609,0.049565217,0.0,0.0,7,2,2,4,1,2,True,False
6.0,0.0,0.0,7,0.0,0.047619048,0.062857143,0.0,0.0,0,3,2,1,1,2,False,False
0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,3,2,7,3,2,False,False
0.0,0.0,0.0,29,1.0,0.0,0.006896551999999999,0.0,0.0,7,2,2,4,2,0,False,True
1.0,0.0,0.0,34,1.0,0.054285714000000006,0.083095238,0.0,0.0,8,3,2,6,13,2,False,False
0.0,0.0,0.0,24,1.0,0.0128,0.021333333,0.0,0.0,0,3,2,1,3,2,True,False
0.0,0.0,0.0,36,1.0,0.029166667,0.018068783,0.0,1.0,6,1,1,7,3,2,True,False
0.0,0.0,0.0,6,0.0,0.0,0.033333333,0.0,0.0,7,2,10,3,3,2,False,False
0.0,0.0,0.0,54,3.0,0.0037037040000000004,0.014814815,0.0,0.0,6,4,1,1,4,2,False,False
0.0,5.0,1.0,21,0.0,0.004347826,0.02173913,0.0,0.0,5,2,2,2,13,2,True,False
0.0,2.0,0.0,39,1.0,0.005128205,0.017948718,0.0,0.0,7,2,4,7,2,2,False,False
1.0,0.0,0.0,13,0.0,0.0,0.016,0.0,0.0,9,2,2,3,4,2,False,False
1.0,0.0,0.0,43,1.0,0.0,0.009761905,0.0,0.0,6,2,2,5,4,2,False,False
0.0,0.0,0.0,7,0.0,0.03,0.03,0.0,0.0,1,2,2,1,2,2,False,False
1.0,5.0,2.0,10,0.0,0.0,0.015384615,0.0,0.0,8,2,5,3,20,2,False,False
0.0,2.0,3.0,4,0.0,0.033333333,0.0375,0.0,0.0,5,3,2,3,2,2,False,False
1.0,0.0,0.0,15,3.0,0.0,0.007291667,0.0,0.0,7,2,10,2,4,2,True,False
0.0,0.0,0.0,2,0.0,0.0,0.1,0.0,0.0,2,1,1,6,3,2,False,False
0.0,2.0,1.0,62,3.0,0.0,0.0022222220000000003,5.0,0.0,6,2,2,9,2,2,False,True
0.0,0.0,0.0,15,1.0,0.015384615,0.021538462,0.0,0.0,5,3,2,1,1,2,False,False
0.0,0.0,0.0,10,0.0,0.0,0.018181818,0.0,0.0,5,2,2,2,10,0,False,False
0.0,0.0,0.0,20,1.0,0.074074074,0.083333333,0.0,0.6,6,3,3,3,4,2,False,False
0.0,0.0,0.0,18,0.0,0.0,0.011111111000000002,0.0,0.0,0,2,2,3,1,2,False,False
0.0,0.0,0.0,7,0.0,0.057142857000000005,0.085714286,0.0,0.0,6,2,2,6,4,2,False,False
0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,4,2,2,1,3,2,False,False
1.0,0.0,0.0,6,0.0,0.0,0.025,0.0,0.0,1,1,1,3,2,2,True,False
0.0,0.0,0.0,5,0.0,0.0,0.04,0.0,0.0,1,3,2,1,2,0,True,False
0.0,0.0,0.0,48,3.0,0.017391304,0.050362319,0.0,0.0,1,2,2,5,1,2,False,False
0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,1,1,1,2,2,True,False
1.0,0.0,0.0,22,1.0,0.0,0.004761905,0.0,0.0,8,3,2,4,6,0,False,False
0.0,0.0,0.0,70,3.0,0.0,0.001408451,0.0,0.0,7,2,4,3,5,0,True,False
1.0,0.0,0.0,64,2.0,0.0,0.016086957,1.0,0.0,6,2,2,2,14,2,True,False
1.0,0.0,0.0,32,2.0,0.0,0.00125,0.0,0.0,1,8,13,9,20,1,False,False
0.0,0.0,0.0,25,0.0,0.0074074069999999995,0.008333333,0.0,0.0,6,2,2,4,4,2,False,False
3.0,0.0,0.0,31,2.0,0.036363636,0.066666667,0.0,0.0,0,1,8,7,1,2,True,False
2.0,0.0,0.0,14,0.0,0.08,0.09777777800000001,0.0,0.8,6,3,2,3,13,2,False,False
0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.6,6,1,1,2,3,2,False,False
0.0,0.0,0.0,16,2.0,0.04375,0.072916667,0.0,0.0,7,2,2,3,13,2,False,False
0.0,0.0,0.0,5,0.0,0.0,0.06,0.0,0.6,6,1,1,1,3,2,False,False
0.0,0.0,0.0,4,0.0,0.0,0.05,0.0,0.0,6,1,8,1,11,2,False,False
2.0,0.0,0.0,60,3.0,0.00808768,0.017066636,0.0,0.0,5,3,2,4,2,2,False,False
0.0,0.0,0.0,2,0.0,0.088888889,0.18888888899999998,0.0,0.0,1,2,2,2,2,2,True,False
1.0,0.0,0.0,2,0.0,0.0,0.06,0.0,0.0,1,1,2,9,3,2,True,True
0.0,0.0,0.0,29,3.0,0.0,0.006896551999999999,0.0,0.0,1,2,2,7,2,0,False,False
0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,6,3,2,3,15,2,True,False
1.0,2.0,7.0,18,1.0,0.0,0.0035087720000000003,0.0,0.0,6,2,2,1,2,0,False,False
0.0,0.0,0.0,6,0.0,0.0,0.011111111000000002,0.0,0.0,1,2,2,3,10,2,False,False
1.0,5.0,0.0,8,0.0,0.0,0.041666667000000004,3.0,0.0,7,3,2,1,20,2,False,True
4.0,0.0,0.0,31,3.0,0.0125,0.034375,3.0,0.0,1,2,2,3,8,2,False,True
0.0,0.0,0.0,15,1.0,0.0,0.038888888999999996,0.0,0.0,1,4,1,1,2,2,False,False
0.0,0.0,0.0,6,0.0,0.083333333,0.088888889,0.0,0.0,6,3,2,4,3,2,False,False
0.0,0.0,0.0,11,0.0,0.036363636,0.045454545,0.0,0.0,7,2,10,3,1,2,False,False
0.0,0.0,0.0,16,0.0,0.025,0.033333333,0.0,0.0,3,3,2,3,1,2,False,False
1.0,0.0,0.0,23,3.0,0.0,0.009090909,0.0,0.0,0,2,2,3,3,2,False,False
0.0,5.0,0.0,28,1.0,0.0,0.01,0.0,0.0,1,3,2,1,11,0,False,True
0.0,2.0,0.0,37,1.0,0.005,0.045416667,0.0,0.0,5,2,2,4,1,2,False,False
1.0,0.0,0.0,11,0.0,0.0,0.023076923,0.0,0.0,5,3,2,3,1,2,True,False
0.0,0.0,0.0,8,0.0,0.0,0.025,0.0,0.0,5,2,4,3,2,2,True,False
0.0,0.0,0.0,30,0.0,0.0,0.003225806,0.0,0.0,5,1,1,3,2,2,True,False
1.0,2.0,2.0,28,1.0,0.0,0.023232323,2.0,0.2,6,2,2,4,5,0,False,False
0.0,0.0,0.0,17,0.0,0.0,0.03,0.0,0.0,7,3,2,1,1,2,False,False
2.0,0.0,0.0,26,0.0,0.0,0.018518519,0.0,0.6,2,1,1,3,3,2,False,False
0.0,0.0,0.0,6,0.0,0.0,0.033333333,0.0,0.0,6,2,2,3,1,2,True,False
0.0,0.0,0.0,4,0.0,0.1,0.125,0.0,0.8,6,2,2,2,4,2,False,False
1.0,0.0,0.0,7,0.0,0.0,0.015384615,0.0,0.0,7,2,2,3,3,0,False,False
0.0,0.0,0.0,23,1.0,0.0,0.009090909,0.0,0.0,6,2,2,3,13,2,False,False
0.0,0.0,0.0,0,0.0,0.2,0.2,0.0,0.0,7,1,1,8,8,2,False,False
0.0,0.0,0.0,94,3.0,0.013731061000000001,0.038809156000000004,0.0,0.0,3,2,2,1,1,2,False,False
3.0,0.0,0.0,3,0.0,0.0,0.033333333,0.0,0.0,5,1,1,1,9,0,False,False
0.0,0.0,0.0,29,1.0,0.009195402,0.028275862000000002,0.0,0.0,7,1,1,1,3,2,False,False
2.0,0.0,0.0,76,2.0,0.012987013,0.021101928,0.0,0.0,7,2,2,1,1,2,False,False
0.0,0.0,0.0,28,0.0,0.007142857,0.013571429,0.0,0.0,3,2,2,7,1,2,True,True
2.0,0.0,0.0,21,2.0,0.0,0.00952381,0.0,0.0,7,1,1,2,2,0,False,False
0.0,2.0,0.0,66,4.0,0.003956044000000001,0.022177156,0.0,0.4,6,2,6,1,4,2,False,False
0.0,0.0,0.0,3,0.0,0.0,0.033333333,0.0,0.0,1,2,2,2,6,2,False,False
0.0,0.0,0.0,27,1.0,0.014814815,0.022751322999999997,0.0,0.0,1,2,2,3,2,2,True,False
2.0,0.0,0.0,6,0.0,0.0,0.025,0.0,0.0,5,1,1,4,2,0,True,False
0.0,0.0,0.0,6,0.0,0.0,0.033333333,0.0,0.0,5,2,4,7,10,2,False,False
0.0,0.0,0.0,69,2.0,0.018571429,0.045269841,0.0,0.0,7,1,8,7,1,2,False,False
1.0,0.0,0.0,20,1.0,0.0,0.002,4.0,0.0,7,3,2,8,11,2,False,True
0.0,0.0,0.0,24,5.0,0.002777778,0.027083332999999998,0.0,0.0,7,2,2,1,13,2,True,False
3.0,5.0,0.0,98,4.0,0.01314475,0.039029125,0.0,0.0,6,2,2,3,2,2,True,False
0.0,0.0,0.0,72,5.0,0.024937342999999997,0.061688596,0.0,0.0,8,4,1,2,1,2,False,False
0.0,0.0,0.0,12,1.0,0.0,0.018181818,7.0,0.0,1,2,6,1,6,0,False,True
3.0,0.0,0.0,21,0.0,0.0,0.001169591,0.0,0.0,6,1,2,4,2,2,False,False
1.0,0.0,0.0,14,0.0,0.0,0.023529412000000003,0.0,0.0,1,2,7,7,8,0,True,False
0.0,0.0,0.0,12,0.0,0.0,0.016666667,0.0,0.0,7,2,2,3,2,2,False,False
0.0,0.0,0.0,5,0.0,0.04,0.08,0.0,0.4,6,2,5,6,3,2,False,False
0.0,0.0,0.0,3,0.0,0.0,0.066666667,0.0,0.0,5,2,5,1,3,2,True,False
0.0,2.0,1.0,46,1.0,0.002272727,0.012062937,0.0,0.0,7,2,2,2,11,2,True,True
0.0,0.0,0.0,23,3.0,0.004347826,0.021516165,0.0,0.0,7,1,1,4,1,2,False,False
0.0,0.0,0.0,1,1.0,0.0,0.1,0.0,0.0,7,2,2,4,1,2,False,False
0.0,0.0,0.0,10,0.0,0.0,0.013999999999999999,0.0,0.8,6,3,2,1,13,2,False,False
0.0,0.0,0.0,9,0.0,0.022222222000000003,0.081481481,0.0,0.0,7,1,1,8,10,2,False,False
0.0,0.0,0.0,7,1.0,0.0,0.014285714,0.0,0.0,2,1,1,6,2,2,False,False
0.0,0.0,0.0,2,0.0,0.2,0.2,0.0,0.0,5,3,2,6,1,2,False,False
0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,5,2,2,4,3,2,False,False
1.0,0.0,0.0,4,0.0,0.0,0.028571429,0.0,0.0,9,2,2,4,6,2,True,False
3.0,2.0,2.0,46,3.0,0.007246376999999999,0.022253906,0.0,0.0,5,3,2,9,3,2,True,False
0.0,0.0,0.0,50,2.0,0.004,0.020666667,1.0,0.0,5,2,2,7,9,2,True,False
1.0,5.0,0.0,13,0.0,0.0125,0.03125,0.0,0.0,1,3,2,4,1,2,False,False
0.0,7.0,3.0,10,0.0,0.0,0.035714286,0.0,0.0,4,2,2,8,4,2,False,False
2.0,5.0,0.0,43,2.0,0.009183673,0.02292517,5.0,0.0,8,1,1,3,2,2,False,False
0.0,0.0,0.0,3,0.0,0.0,0.066666667,0.0,0.0,2,1,1,3,3,2,False,False
7.0,7.0,2.0,8,0.0,0.066666667,0.091666667,0.0,0.0,6,3,2,1,6,2,True,False
3.0,7.0,3.0,11,0.0,0.0,0.006666666999999999,0.0,0.0,5,3,2,5,8,0,True,False
1.0,2.0,2.0,22,2.0,0.0,0.010142857,0.0,0.0,5,3,2,3,9,2,True,False
0.0,0.0,0.0,10,0.0,0.0,0.02,0.0,0.0,6,2,2,5,2,2,False,False
1.0,5.0,5.0,151,6.0,0.013402778,0.041166667000000004,1.0,0.0,3,2,5,3,3,2,False,False
1.0,0.0,0.0,22,1.0,0.009090909,0.027272727000000004,0.0,0.0,5,3,2,3,1,2,True,False
0.0,0.0,0.0,79,2.0,0.002597403,0.0077489180000000005,0.0,0.0,7,1,1,3,3,2,False,False
0.0,0.0,0.0,5,0.0,0.04,0.12,0.0,0.0,6,1,1,1,4,2,True,False
0.0,0.0,0.0,16,0.0,0.0,0.013333333000000001,0.0,0.0,6,1,1,1,1,2,False,False
2.0,5.0,0.0,13,0.0,0.02,0.03,0.0,0.0,1,2,2,7,1,2,True,False
2.0,2.0,0.0,39,1.0,0.009756098000000001,0.017615176,0.0,0.0,8,1,1,3,3,2,False,False
1.0,0.0,0.0,32,2.0,0.0,0.0068571430000000004,0.0,0.0,5,1,1,1,3,2,True,False
0.0,0.0,0.0,2,0.0,0.1,0.15,0.0,0.0,5,3,2,1,3,2,False,False
0.0,2.0,0.0,43,3.0,0.012878788,0.039015152000000004,0.0,0.0,6,2,5,6,3,2,True,False
0.0,7.0,1.0,31,7.0,0.012903226,0.039247312,1.0,0.0,5,2,4,5,2,2,False,False
0.0,0.0,0.0,27,2.0,0.048148147999999995,0.080246914,0.0,0.0,4,1,1,3,3,2,False,False
1.0,0.0,0.0,46,1.0,0.0044444440000000005,0.01212963,0.0,0.0,1,1,1,6,2,2,False,False
0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,7,2,2,2,2,2,False,False
0.0,0.0,0.0,9,0.0,0.0,0.025,2.0,0.0,1,1,1,1,2,0,True,True
0.0,0.0,0.0,4,0.0,0.1,0.125,0.0,0.0,5,2,2,1,3,2,True,False
0.0,0.0,0.0,36,2.0,0.008333333,0.040740741000000004,0.0,0.4,6,4,1,2,4,2,False,False
1.0,0.0,0.0,24,0.0,0.0,0.01875,1.0,0.0,8,2,2,1,2,2,False,True
1.0,0.0,0.0,40,2.0,0.0,0.022634921000000002,0.0,0.0,9,2,2,7,1,2,False,False
0.0,0.0,0.0,97,2.0,0.008070175,0.014967419,0.0,0.0,6,2,5,1,3,2,False,False
0.0,0.0,0.0,14,1.0,0.0,0.016666667,0.0,0.0,7,3,2,1,20,2,False,False
0.0,2.0,1.0,25,3.0,0.0,0.015384615,6.0,0.0,6,2,2,9,6,2,False,True
0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,3,2,4,7,1,2,False,False
0.0,0.0,0.0,26,0.0,0.007692308,0.038461537999999997,0.0,0.0,3,1,1,1,1,2,False,False
1.0,2.0,0.0,43,2.0,0.037878788,0.057878788,0.0,0.0,6,3,2,4,6,2,True,False
1.0,0.0,0.0,31,0.0,0.011111111000000002,0.022222222000000003,5.0,0.0,5,2,2,5,2,2,True,True
0.0,0.0,0.0,38,2.0,0.0,0.009259259,0.0,0.0,7,1,2,6,2,2,False,False
0.0,0.0,0.0,40,0.0,0.005,0.020277778,0.0,0.8,6,2,10,1,3,2,False,False
0.0,0.0,0.0,8,0.0,0.0,0.005,0.0,0.0,6,2,4,1,2,0,False,False
0.0,0.0,0.0,3,0.0,0.0,0.066666667,0.0,0.0,5,2,2,1,1,2,False,False
0.0,0.0,0.0,14,0.0,0.014285714,0.023809524,0.0,0.0,7,1,1,1,2,2,False,True
0.0,5.0,0.0,57,4.0,0.004,0.021833332999999996,0.0,1.0,6,2,2,4,2,2,True,False
1.0,0.0,0.0,33,1.0,0.005555556,0.008333333,4.0,0.0,3,2,2,6,2,0,True,False
0.0,2.0,0.0,0,0.0,0.2,0.2,0.0,1.0,6,1,1,3,3,2,True,False
0.0,0.0,0.0,87,1.0,0.0,0.002352941,7.0,0.0,7,2,2,1,2,0,False,True
0.0,0.0,0.0,8,1.0,0.0,0.04375,0.0,0.0,5,2,4,1,3,2,False,False
0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,0,3,2,2,3,2,False,False
0.0,0.0,0.0,5,0.0,0.04,0.05,0.0,0.0,7,3,2,8,3,2,False,False
0.0,5.0,0.0,12,0.0,0.014285714,0.05,0.0,0.0,1,2,2,2,1,2,False,False
0.0,0.0,0.0,15,2.0,0.0,0.033846153999999996,0.0,0.0,5,2,4,1,1,2,False,False
1.0,0.0,0.0,17,0.0,0.0,0.00625,0.0,0.0,8,3,2,3,2,0,False,False
0.0,0.0,0.0,6,0.0,0.0,0.057142857000000005,0.0,0.0,1,2,2,6,1,2,False,False
0.0,0.0,0.0,8,0.0,0.0,0.0375,0.0,0.4,6,2,2,4,13,2,False,False
1.0,0.0,0.0,16,0.0,0.012,0.049,0.0,0.0,8,1,1,1,2,2,False,True
1.0,0.0,0.0,47,2.0,0.008510638000000001,0.034751773,4.0,0.0,1,2,2,1,2,0,False,False
0.0,0.0,0.0,30,0.0,0.027586207,0.035862068999999996,0.0,0.0,5,3,2,6,1,2,False,False
0.0,0.0,0.0,9,0.0,0.0,0.022222222000000003,0.0,0.0,1,2,2,6,13,2,False,False
3.0,0.0,0.0,29,1.0,0.0,0.011764706000000002,4.0,0.0,7,2,2,1,8,0,True,True
0.0,7.0,2.0,32,1.0,0.005405405,0.024324323999999998,0.0,0.0,0,2,2,3,2,2,False,True
0.0,2.0,1.0,198,4.0,0.0,0.002734559,2.0,0.0,6,4,1,5,1,2,True,True
0.0,2.0,0.0,107,7.0,0.007272727,0.021707552,0.0,0.0,8,2,2,2,4,2,False,False
0.0,0.0,0.0,3,0.0,0.166666667,0.177777778,0.0,0.0,7,1,1,6,1,2,False,False
0.0,0.0,0.0,18,1.0,0.0,0.045098039000000006,0.0,0.0,5,1,1,1,3,2,False,False
0.0,0.0,0.0,3,0.0,0.0,0.066666667,0.0,0.0,5,1,1,3,1,2,False,False
0.0,0.0,0.0,29,1.0,0.004597701,0.044367816,0.0,0.0,1,1,1,1,2,2,False,False
0.0,0.0,0.0,10,0.0,0.0,0.016666667,6.0,0.0,5,2,5,1,8,0,False,True
0.0,0.0,0.0,8,0.0,0.0,0.014285714,0.0,0.0,6,3,2,6,4,2,False,False
0.0,0.0,0.0,7,0.0,0.083333333,0.108333333,0.0,0.6,6,1,1,2,4,2,False,False
1.0,0.0,0.0,18,1.0,0.00952381,0.019047619,0.0,0.0,8,2,5,2,2,0,False,False
0.0,0.0,0.0,6,0.0,0.0,0.02,0.0,0.0,2,2,2,1,3,2,False,False
0.0,0.0,0.0,33,1.0,0.008823529,0.025653595,0.0,0.0,1,3,2,9,2,0,False,False
0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,5,2,2,1,3,2,False,False
0.0,0.0,0.0,53,2.0,0.009803922,0.01735761,0.0,0.0,9,3,2,4,3,2,False,False
0.0,0.0,0.0,47,1.0,0.003140097,0.039979296,0.0,0.0,3,1,1,6,2,2,False,False
0.0,0.0,0.0,16,0.0,0.0125,0.01875,0.0,0.0,3,2,2,3,3,2,False,False
0.0,0.0,0.0,11,0.0,0.018181818,0.081818182,0.0,0.0,5,2,2,1,13,2,False,False
0.0,0.0,0.0,23,0.0,0.0,0.032985131,0.0,0.0,1,1,1,1,3,2,False,False
0.0,0.0,0.0,13,0.0,0.030769231,0.076923077,0.0,0.0,5,2,6,4,1,2,False,False
0.0,0.0,0.0,37,1.0,0.0,0.008148148000000001,0.0,0.0,5,1,1,1,2,2,True,False
0.0,0.0,0.0,9,0.0,0.0,0.02,0.0,0.0,5,1,1,1,1,2,False,False
0.0,0.0,0.0,13,0.0,0.023931624,0.03956044,0.0,0.8,6,2,2,4,3,2,False,False
0.0,2.0,0.0,21,1.0,0.004545455,0.008987603,0.0,0.0,7,1,1,3,2,2,True,False
0.0,0.0,0.0,16,0.0,0.0,0.0125,0.0,0.0,5,2,4,1,10,2,False,False
0.0,0.0,0.0,16,0.0,0.0125,0.016071428999999998,0.0,0.0,7,3,2,7,10,2,False,False
0.0,0.0,0.0,28,1.0,0.0,0.003846154,0.0,0.0,6,2,6,1,3,0,False,False
0.0,0.0,0.0,2,0.0,0.2,0.2,0.0,0.0,1,1,1,2,1,2,True,False
1.0,2.0,1.0,40,6.0,0.0,0.023170732000000003,0.0,0.0,1,2,2,4,2,2,True,False
0.0,0.0,0.0,85,7.0,0.002352941,0.016205881999999998,0.0,0.0,7,2,2,1,2,2,False,True
2.0,0.0,0.0,31,1.0,0.0,0.006060606,2.0,0.0,5,1,1,1,1,2,False,True
0.0,0.0,0.0,2,0.0,0.2,0.2,0.0,0.0,3,3,2,1,1,2,False,False
0.0,0.0,0.0,14,0.0,0.0,0.021428571,0.0,0.0,7,4,2,6,3,2,False,False
0.0,2.0,0.0,44,1.0,0.0,0.0044444440000000005,0.0,0.0,7,2,2,8,1,0,False,False
4.0,0.0,0.0,6,0.0,0.0,0.014285714,0.0,0.0,6,3,2,1,4,0,False,False
0.0,0.0,0.0,4,0.0,0.0,0.025,0.0,0.0,1,2,4,1,1,2,False,False
0.0,0.0,0.0,27,0.0,0.0074074069999999995,0.005555556,0.0,0.0,6,3,2,3,4,2,True,False
